person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,total_loan_cost,disposable_income_est,emp_to_age_ratio,cred_hist_to_age_ratio,high_risk_flag
28.0,43000.0,MORTGAGE,11.0,PERSONAL,C,5000.0,12.99,0,0.12,Y,5.0,26-35,low-middle,small,5649.500000000001,38000.0,0.39285714285714285,0.17857142857142858,0
29.0,42000.0,RENT,1.0,PERSONAL,A,5000.0,13.466,0,0.12,N,6.0,26-35,low-middle,small,5673.3,37000.0,0.034482758620689655,0.20689655172413793,0
32.0,42000.0,RENT,4.0,DEBTCONSOLIDATION,B,5000.0,10.08,0,0.12,N,9.0,26-35,low-middle,small,5504.0,37000.0,0.125,0.28125,0
28.0,42016.0,RENT,3.0,MEDICAL,B,5000.0,10.36,0,0.12,N,5.0,26-35,low-middle,small,5518.0,37016.0,0.10714285714285714,0.17857142857142858,0
27.0,42072.0,RENT,3.0,VENTURE,B,5000.0,11.49,0,0.12,N,10.0,26-35,low-middle,small,5574.5,37072.0,0.1111111111111111,0.37037037037037035,0
31.0,42100.0,RENT,4.0,DEBTCONSOLIDATION,B,5000.0,10.36,0,0.12,N,9.0,26-35,low-middle,small,5518.0,37100.0,0.12903225806451613,0.2903225806451613,0
32.0,36500.0,RENT,2.0,HOMEIMPROVEMENT,A,5000.0,6.91,1,0.14,N,5.0,26-35,low-middle,small,5345.5,31500.0,0.0625,0.15625,0
27.0,43000.0,MORTGAGE,11.0,VENTURE,A,17500.0,7.29,0,0.41,N,7.0,26-35,low-middle,very large,18775.75,25500.0,0.4074074074074074,0.25925925925925924,0
27.0,42996.0,RENT,1.0,MEDICAL,C,5000.0,13.61,0,0.12,N,6.0,26-35,low-middle,small,5680.499999999999,37996.0,0.037037037037037035,0.2222222222222222,0
28.0,43000.0,RENT,12.0,MEDICAL,B,5000.0,11.71,0,0.12,N,9.0,26-35,low-middle,small,5585.5,38000.0,0.42857142857142855,0.32142857142857145,0
31.0,43000.0,RENT,1.0,MEDICAL,B,5000.0,9.99,0,0.12,N,10.0,26-35,low-middle,small,5499.500000000001,38000.0,0.03225806451612903,0.3225806451612903,0
30.0,43000.0,RENT,0.0,VENTURE,B,5000.0,9.62,0,0.12,N,9.0,26-35,low-middle,small,5481.0,38000.0,0.0,0.3,0
28.0,43000.0,MORTGAGE,4.0,MEDICAL,A,13800.0,6.91,0,0.32,N,6.0,26-35,low-middle,large,14753.58,29200.0,0.14285714285714285,0.21428571428571427,0
33.0,43000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10000.0,13.35,0,0.23,Y,10.0,26-35,low-middle,medium,11335.0,33000.0,0.12121212121212122,0.30303030303030304,0
28.0,38000.0,RENT,7.0,PERSONAL,C,5000.0,13.49,1,0.13,N,6.0,26-35,low-middle,small,5674.5,33000.0,0.25,0.21428571428571427,0
28.0,44000.0,RENT,7.0,DEBTCONSOLIDATION,A,5000.0,5.42,0,0.11,N,7.0,26-35,low-middle,small,5271.0,39000.0,0.25,0.25,0
35.0,44908.0,RENT,6.0,EDUCATION,A,5000.0,6.92,0,0.11,N,7.0,26-35,low-middle,small,5346.0,39908.0,0.17142857142857143,0.2,0
27.0,43000.0,OWN,11.0,EDUCATION,A,15000.0,7.51,0,0.35,N,5.0,26-35,low-middle,large,16126.5,28000.0,0.4074074074074074,0.18518518518518517,0
35.0,39000.0,RENT,8.0,MEDICAL,B,5000.0,9.99,1,0.13,N,6.0,26-35,low-middle,small,5499.500000000001,34000.0,0.22857142857142856,0.17142857142857143,0
28.0,39000.0,RENT,6.0,DEBTCONSOLIDATION,A,5000.0,5.99,1,0.13,N,7.0,26-35,low-middle,small,5299.5,34000.0,0.21428571428571427,0.25,0
28.0,43000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,C,12000.0,13.48,0,0.28,N,6.0,26-35,low-middle,large,13617.6,31000.0,0.42857142857142855,0.21428571428571427,0
34.0,43000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,11000.0,7.88,0,0.26,N,10.0,26-35,low-middle,large,11866.8,32000.0,0.2647058823529412,0.29411764705882354,0
32.0,43000.0,MORTGAGE,6.0,VENTURE,A,12000.0,7.88,0,0.28,N,7.0,26-35,low-middle,large,12945.6,31000.0,0.1875,0.21875,0
31.0,45000.0,RENT,2.0,VENTURE,C,5000.0,13.35,0,0.11,N,8.0,26-35,low-middle,small,5667.5,40000.0,0.06451612903225806,0.25806451612903225,0
32.0,39000.0,RENT,5.0,MEDICAL,D,5000.0,14.09,1,0.13,N,10.0,26-35,low-middle,small,5704.5,34000.0,0.15625,0.3125,0
32.0,45000.0,RENT,1.0,DEBTCONSOLIDATION,B,5000.0,10.36,0,0.11,N,5.0,26-35,low-middle,small,5518.0,40000.0,0.03125,0.15625,0
32.0,45000.0,RENT,1.0,PERSONAL,A,5000.0,7.88,0,0.11,N,10.0,26-35,low-middle,small,5394.0,40000.0,0.03125,0.3125,0
28.0,45000.0,RENT,2.0,PERSONAL,C,5000.0,12.73,0,0.11,N,7.0,26-35,low-middle,small,5636.5,40000.0,0.07142857142857142,0.25,0
28.0,43000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8000.0,9.32,0,0.19,N,10.0,26-35,low-middle,medium,8745.6,35000.0,0.42857142857142855,0.35714285714285715,0
33.0,45360.0,RENT,3.0,PERSONAL,D,5000.0,15.99,0,0.11,N,6.0,26-35,low-middle,small,5799.5,40360.0,0.09090909090909091,0.18181818181818182,0
27.0,45500.0,RENT,2.0,EDUCATION,B,5000.0,11.71,0,0.11,N,5.0,26-35,low-middle,small,5585.5,40500.0,0.07407407407407407,0.18518518518518517,0
29.0,43000.0,MORTGAGE,13.0,MEDICAL,A,10000.0,8.0,0,0.23,N,9.0,26-35,low-middle,medium,10800.0,33000.0,0.4482758620689655,0.3103448275862069,0
28.0,37000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,C,6000.0,12.53,1,0.16,N,9.0,26-35,low-middle,medium,6751.8,31000.0,0.10714285714285714,0.32142857142857145,0
30.0,46044.0,RENT,4.0,MEDICAL,B,5000.0,10.958000000000002,0,0.11,N,9.0,26-35,low-middle,small,5547.9,41044.0,0.13333333333333333,0.3,0
31.0,43200.0,MORTGAGE,0.0,VENTURE,A,3000.0,8.9,0,0.07,N,6.0,26-35,low-middle,small,3267.0,40200.0,0.0,0.1935483870967742,0
29.0,47000.0,RENT,2.0,PERSONAL,B,5000.0,10.62,0,0.11,N,7.0,26-35,low-middle,small,5531.0,42000.0,0.06896551724137931,0.2413793103448276,0
31.0,41000.0,RENT,1.0,EDUCATION,D,5000.0,16.07,1,0.12,N,9.0,26-35,low-middle,small,5803.5,36000.0,0.03225806451612903,0.2903225806451613,0
30.0,43200.0,MORTGAGE,5.0,HOMEIMPROVEMENT,C,4200.0,13.49,0,0.1,Y,7.0,26-35,low-middle,small,4766.58,39000.0,0.16666666666666666,0.23333333333333334,0
27.0,43200.0,OWN,2.0,VENTURE,B,5000.0,12.69,0,0.12,N,8.0,26-35,low-middle,small,5634.5,38200.0,0.07407407407407407,0.2962962962962963,0
34.0,47000.0,RENT,7.0,EDUCATION,C,5000.0,12.73,0,0.11,N,6.0,26-35,low-middle,small,5636.5,42000.0,0.20588235294117646,0.17647058823529413,0
33.0,43200.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000.0,7.51,0,0.12,N,8.0,26-35,low-middle,small,5375.5,38200.0,0.06060606060606061,0.24242424242424243,0
30.0,41998.0,RENT,0.0,HOMEIMPROVEMENT,E,5000.0,16.0,1,0.12,N,6.0,26-35,low-middle,small,5800.0,36998.0,0.0,0.2,0
27.0,48000.0,RENT,3.0,DEBTCONSOLIDATION,B,5000.0,11.71,0,0.1,N,7.0,26-35,low-middle,small,5585.5,43000.0,0.1111111111111111,0.25925925925925924,0
32.0,43200.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,15000.0,7.91,0,0.35,N,7.0,26-35,low-middle,large,16186.5,28200.0,0.21875,0.21875,0
31.0,42000.0,RENT,2.0,EDUCATION,A,5000.0,8.49,1,0.12,N,10.0,26-35,low-middle,small,5424.5,37000.0,0.06451612903225806,0.3225806451612903,0
29.0,43200.0,OWN,13.0,PERSONAL,A,4625.0,5.42,0,0.11,N,6.0,26-35,low-middle,small,4875.675,38575.0,0.4482758620689655,0.20689655172413793,0
30.0,43200.0,OWN,6.0,HOMEIMPROVEMENT,B,2000.0,10.99,0,0.05,N,9.0,26-35,low-middle,small,2219.8,41200.0,0.2,0.3,0
32.0,48000.0,RENT,9.0,PERSONAL,A,5000.0,6.92,0,0.1,N,10.0,26-35,low-middle,small,5346.0,43000.0,0.28125,0.3125,0
28.0,48000.0,RENT,4.0,EDUCATION,A,5000.0,7.29,0,0.1,N,8.0,26-35,low-middle,small,5364.5,43000.0,0.14285714285714285,0.2857142857142857,0
32.0,48000.0,RENT,5.0,DEBTCONSOLIDATION,B,5000.0,11.49,0,0.1,N,8.0,26-35,low-middle,small,5574.5,43000.0,0.15625,0.25,0
29.0,42000.0,RENT,0.0,HOMEIMPROVEMENT,D,5000.0,14.96,1,0.12,N,9.0,26-35,low-middle,small,5748.0,37000.0,0.0,0.3103448275862069,0
28.0,43200.0,OWN,5.0,PERSONAL,B,12250.0,9.99,0,0.28,N,6.0,26-35,low-middle,large,13473.775000000001,30950.0,0.17857142857142858,0.21428571428571427,0
27.0,48000.0,RENT,2.0,MEDICAL,B,5000.0,11.58,0,0.1,N,5.0,26-35,low-middle,small,5578.999999999999,43000.0,0.07407407407407407,0.18518518518518517,0
30.0,43200.0,MORTGAGE,14.0,PERSONAL,B,5000.0,11.36,0,0.12,N,9.0,26-35,low-middle,small,5568.0,38200.0,0.4666666666666667,0.3,0
32.0,48000.0,RENT,8.0,DEBTCONSOLIDATION,C,5000.0,11.97,0,0.1,Y,10.0,26-35,low-middle,small,5598.5,43000.0,0.25,0.3125,0
29.0,48504.0,RENT,0.0,DEBTCONSOLIDATION,C,5000.0,13.98,0,0.1,Y,5.0,26-35,low-middle,small,5699.0,43504.0,0.0,0.1724137931034483,0
28.0,48879.0,RENT,4.0,PERSONAL,B,5000.0,12.42,0,0.1,N,7.0,26-35,low-middle,small,5621.0,43879.0,0.14285714285714285,0.25,0
28.0,43344.0,MORTGAGE,4.0,PERSONAL,B,10000.0,11.12,0,0.23,N,9.0,26-35,low-middle,medium,11112.0,33344.0,0.14285714285714285,0.32142857142857145,0
30.0,37400.0,MORTGAGE,6.0,MEDICAL,D,12700.0,17.27,1,0.34,N,5.0,26-35,low-middle,large,14893.29,24700.0,0.2,0.16666666666666666,0
27.0,43495.0,MORTGAGE,3.0,EDUCATION,B,10800.0,10.99,0,0.25,N,6.0,26-35,low-middle,large,11986.920000000002,32695.0,0.1111111111111111,0.2222222222222222,0
28.0,43500.0,MORTGAGE,12.0,EDUCATION,B,4000.0,12.69,0,0.09,N,8.0,26-35,low-middle,small,4507.6,39500.0,0.42857142857142855,0.2857142857142857,0
28.0,44000.0,RENT,0.0,HOMEIMPROVEMENT,C,5000.0,12.99,1,0.11,Y,5.0,26-35,low-middle,small,5649.500000000001,39000.0,0.0,0.17857142857142858,0
30.0,43500.0,MORTGAGE,5.0,EDUCATION,C,11250.0,13.61,0,0.26,Y,9.0,26-35,low-middle,large,12781.124999999998,32250.0,0.16666666666666666,0.3,0
27.0,43500.0,MORTGAGE,0.0,MEDICAL,B,1200.0,11.572,0,0.03,N,5.0,26-35,low-middle,small,1338.864,42300.0,0.0,0.18518518518518517,0
34.0,55000.0,RENT,7.0,VENTURE,A,9000.0,7.74,0,0.16,N,6.0,26-35,middle,medium,9696.599999999999,46000.0,0.20588235294117646,0.17647058823529413,0
27.0,43680.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7000.0,10.65,0,0.16,N,10.0,26-35,low-middle,medium,7745.5,36680.0,0.1111111111111111,0.37037037037037035,0
33.0,55070.0,RENT,0.0,MEDICAL,A,9000.0,8.49,0,0.16,N,5.0,26-35,middle,medium,9764.1,46070.0,0.0,0.15151515151515152,0
29.0,43680.0,OWN,0.0,DEBTCONSOLIDATION,D,10000.0,14.46,0,0.23,N,8.0,26-35,low-middle,medium,11446.0,33680.0,0.0,0.27586206896551724,0
27.0,57057.0,RENT,3.0,VENTURE,C,9000.0,13.11,0,0.16,N,5.0,26-35,middle,medium,10179.9,48057.0,0.1111111111111111,0.18518518518518517,0
29.0,43800.0,OWN,13.0,HOMEIMPROVEMENT,A,4800.0,7.05,0,0.11,N,7.0,26-35,low-middle,small,5138.4,39000.0,0.4482758620689655,0.2413793103448276,0
27.0,57500.0,RENT,2.0,DEBTCONSOLIDATION,C,9000.0,11.97,0,0.16,Y,9.0,26-35,middle,medium,10077.3,48500.0,0.07407407407407407,0.3333333333333333,0
27.0,43900.0,MORTGAGE,2.0,PERSONAL,B,14000.0,10.38,0,0.32,N,10.0,26-35,low-middle,large,15453.2,29900.0,0.07407407407407407,0.37037037037037035,0
27.0,53321.0,RENT,11.0,MEDICAL,D,9000.0,15.58,1,0.17,Y,7.0,26-35,middle,medium,10402.199999999999,44321.0,0.4074074074074074,0.25925925925925924,0
29.0,43958.0,MORTGAGE,3.0,VENTURE,A,7000.0,9.443999999999999,0,0.16,N,8.0,26-35,low-middle,medium,7661.080000000001,36958.0,0.10344827586206896,0.27586206896551724,0
29.0,59520.0,RENT,13.0,HOMEIMPROVEMENT,A,9000.0,5.42,0,0.15,N,9.0,26-35,middle,medium,9487.800000000001,50520.0,0.4482758620689655,0.3103448275862069,0
33.0,60000.0,RENT,3.0,PERSONAL,A,9000.0,8.49,0,0.15,N,5.0,26-35,middle,medium,9764.1,51000.0,0.09090909090909091,0.15151515151515152,0
31.0,60000.0,RENT,3.0,MEDICAL,C,9000.0,13.06,0,0.15,N,7.0,26-35,middle,medium,10175.4,51000.0,0.0967741935483871,0.22580645161290322,0
33.0,44000.0,MORTGAGE,17.0,VENTURE,A,16000.0,7.9,0,0.36,N,10.0,26-35,low-middle,very large,17264.0,28000.0,0.5151515151515151,0.30303030303030304,0
35.0,54000.0,RENT,1.0,MEDICAL,D,9000.0,14.46,1,0.17,N,9.0,26-35,middle,medium,10301.400000000001,45000.0,0.02857142857142857,0.2571428571428571,0
29.0,60000.0,RENT,7.0,EDUCATION,C,9000.0,13.61,0,0.15,N,9.0,26-35,middle,medium,10224.9,51000.0,0.2413793103448276,0.3103448275862069,0
28.0,44000.0,MORTGAGE,12.0,MEDICAL,B,8000.0,10.59,0,0.18,N,6.0,26-35,low-middle,medium,8847.2,36000.0,0.42857142857142855,0.21428571428571427,0
31.0,54000.0,RENT,3.0,HOMEIMPROVEMENT,D,9000.0,12.49,1,0.17,N,7.0,26-35,middle,medium,10124.1,45000.0,0.0967741935483871,0.22580645161290322,0
28.0,54989.0,RENT,1.0,HOMEIMPROVEMENT,B,9000.0,13.144,1,0.16,N,8.0,26-35,middle,medium,10182.96,45989.0,0.03571428571428571,0.2857142857142857,0
30.0,61000.0,RENT,1.0,PERSONAL,B,9000.0,11.49,0,0.15,N,5.0,26-35,middle,medium,10034.1,52000.0,0.03333333333333333,0.16666666666666666,0
29.0,62000.0,RENT,13.0,EDUCATION,C,9000.0,9.684,0,0.15,N,9.0,26-35,middle,medium,9871.56,53000.0,0.4482758620689655,0.3103448275862069,0
32.0,56000.0,RENT,1.0,MEDICAL,D,9000.0,15.05,1,0.16,Y,6.0,26-35,middle,medium,10354.5,47000.0,0.03125,0.1875,0
32.0,44000.0,MORTGAGE,8.0,MEDICAL,A,3600.0,6.99,0,0.08,N,8.0,26-35,low-middle,small,3851.6400000000003,40400.0,0.25,0.25,0
31.0,56004.0,RENT,3.0,EDUCATION,D,9000.0,14.46,1,0.16,Y,5.0,26-35,middle,medium,10301.400000000001,47004.0,0.0967741935483871,0.16129032258064516,0
30.0,38000.0,MORTGAGE,5.0,EDUCATION,E,10000.0,17.99,1,0.26,N,6.0,26-35,low-middle,medium,11799.0,28000.0,0.16666666666666666,0.2,0
29.0,44000.0,MORTGAGE,3.0,EDUCATION,B,5500.0,10.99,0,0.13,N,7.0,26-35,low-middle,medium,6104.450000000001,38500.0,0.10344827586206896,0.2413793103448276,0
31.0,62201.0,RENT,2.0,DEBTCONSOLIDATION,B,9000.0,12.53,0,0.14,N,8.0,26-35,middle,medium,10127.699999999999,53201.0,0.06451612903225806,0.25806451612903225,0
29.0,62532.0,RENT,6.0,VENTURE,C,9000.0,13.49,0,0.14,N,6.0,26-35,middle,medium,10214.1,53532.0,0.20689655172413793,0.20689655172413793,0
31.0,62839.0,RENT,15.0,HOMEIMPROVEMENT,D,9000.0,15.33,0,0.14,N,10.0,26-35,middle,medium,10379.7,53839.0,0.4838709677419355,0.3225806451612903,0
30.0,65000.0,RENT,3.0,EDUCATION,B,9000.0,12.42,0,0.14,N,5.0,26-35,middle,medium,10117.800000000001,56000.0,0.1,0.16666666666666666,0
34.0,44000.0,OWN,2.0,VENTURE,C,10000.0,13.43,0,0.23,N,6.0,26-35,low-middle,medium,11343.0,34000.0,0.058823529411764705,0.17647058823529413,0
28.0,44000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,C,7000.0,13.06,0,0.16,N,9.0,26-35,low-middle,medium,7914.200000000001,37000.0,0.17857142857142858,0.32142857142857145,0
30.0,44000.0,MORTGAGE,1.0,EDUCATION,A,6800.0,6.91,0,0.15,N,7.0,26-35,low-middle,medium,7269.879999999999,37200.0,0.03333333333333333,0.23333333333333334,0
28.0,66000.0,RENT,11.0,DEBTCONSOLIDATION,C,9000.0,13.99,0,0.14,N,7.0,26-35,middle,medium,10259.099999999999,57000.0,0.39285714285714285,0.25,0
27.0,44000.0,OWN,4.0,PERSONAL,C,2000.0,13.35,0,0.05,N,5.0,26-35,low-middle,small,2267.0,42000.0,0.14814814814814814,0.18518518518518517,0
30.0,67092.0,RENT,0.0,DEBTCONSOLIDATION,C,9000.0,12.87,0,0.13,N,8.0,26-35,middle,medium,10158.300000000001,58092.0,0.0,0.26666666666666666,0
32.0,44000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15600.0,6.17,0,0.35,N,5.0,26-35,low-middle,very large,16562.52,28400.0,0.28125,0.15625,0
29.0,44000.0,MORTGAGE,13.0,MEDICAL,A,24000.0,6.91,0,0.55,N,8.0,26-35,low-middle,very large,25658.399999999998,20000.0,0.4482758620689655,0.27586206896551724,0
33.0,69996.0,RENT,2.0,HOMEIMPROVEMENT,B,9000.0,11.58,0,0.13,N,5.0,26-35,middle,medium,10042.199999999999,60996.0,0.06060606060606061,0.15151515151515152,0
31.0,70000.0,RENT,0.0,VENTURE,B,9000.0,10.0,0,0.13,N,5.0,26-35,middle,medium,9900.0,61000.0,0.0,0.16129032258064516,0
33.0,44000.0,MORTGAGE,5.0,PERSONAL,B,5500.0,10.544,0,0.13,N,9.0,26-35,low-middle,medium,6079.92,38500.0,0.15151515151515152,0.2727272727272727,0
29.0,64000.0,RENT,3.0,DEBTCONSOLIDATION,D,9000.0,8.714000000000002,1,0.14,Y,6.0,26-35,middle,medium,9784.26,55000.0,0.10344827586206896,0.20689655172413793,0
28.0,44000.0,OWN,10.0,PERSONAL,D,7500.0,14.84,0,0.17,Y,8.0,26-35,low-middle,medium,8613.0,36500.0,0.35714285714285715,0.2857142857142857,0
27.0,70176.0,RENT,3.0,VENTURE,A,9000.0,7.88,0,0.13,N,8.0,26-35,middle,medium,9709.2,61176.0,0.1111111111111111,0.2962962962962963,0
27.0,44000.0,MORTGAGE,3.0,EDUCATION,C,5700.0,13.23,0,0.13,Y,9.0,26-35,low-middle,medium,6454.110000000001,38300.0,0.1111111111111111,0.3333333333333333,0
35.0,44000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6500.0,7.51,0,0.15,N,7.0,26-35,low-middle,medium,6988.15,37500.0,0.14285714285714285,0.2,0
33.0,72000.0,RENT,9.0,PERSONAL,B,9000.0,11.14,0,0.13,N,5.0,26-35,middle,medium,10002.6,63000.0,0.2727272727272727,0.15151515151515152,0
27.0,44000.0,MORTGAGE,3.0,EDUCATION,C,6400.0,13.85,0,0.15,Y,7.0,26-35,low-middle,medium,7286.400000000001,37600.0,0.1111111111111111,0.25925925925925924,0
27.0,69000.0,RENT,0.0,PERSONAL,D,9000.0,16.77,1,0.13,Y,6.0,26-35,middle,medium,10509.3,60000.0,0.0,0.2222222222222222,0
27.0,38000.0,MORTGAGE,0.0,MEDICAL,C,14000.0,14.26,1,0.37,Y,9.0,26-35,low-middle,large,15996.400000000001,24000.0,0.0,0.3333333333333333,1
28.0,75000.0,RENT,4.0,DEBTCONSOLIDATION,B,9000.0,12.21,0,0.12,N,8.0,26-35,middle,medium,10098.900000000001,66000.0,0.14285714285714285,0.2857142857142857,0
29.0,77800.0,RENT,2.0,HOMEIMPROVEMENT,B,9000.0,12.42,0,0.12,N,6.0,26-35,high-middle,medium,10117.800000000001,68800.0,0.06896551724137931,0.20689655172413793,0
30.0,44000.0,MORTGAGE,14.0,HOMEIMPROVEMENT,A,11000.0,8.0,0,0.25,N,5.0,26-35,low-middle,large,11880.0,33000.0,0.4666666666666667,0.16666666666666666,0
27.0,83200.0,RENT,11.0,EDUCATION,D,9000.0,15.31,0,0.11,Y,5.0,26-35,high-middle,medium,10377.9,74200.0,0.4074074074074074,0.18518518518518517,0
27.0,44000.0,MORTGAGE,2.0,MEDICAL,A,7500.0,8.0,0,0.17,N,8.0,26-35,low-middle,medium,8100.000000000001,36500.0,0.07407407407407407,0.2962962962962963,0
34.0,84000.0,RENT,3.0,PERSONAL,A,9000.0,5.79,0,0.11,N,10.0,26-35,high-middle,medium,9521.1,75000.0,0.08823529411764706,0.29411764705882354,0
31.0,44000.0,OWN,6.0,HOMEIMPROVEMENT,D,17350.0,13.55,0,0.39,Y,7.0,26-35,low-middle,very large,19700.925,26650.0,0.1935483870967742,0.22580645161290322,1
28.0,66725.0,RENT,3.0,MEDICAL,D,9000.0,16.29,1,0.11,Y,9.0,26-35,middle,medium,10466.1,57725.0,0.10714285714285714,0.32142857142857145,0
28.0,84800.0,RENT,4.0,DEBTCONSOLIDATION,B,9000.0,10.836,0,0.11,N,7.0,26-35,high-middle,medium,9975.24,75800.0,0.14285714285714285,0.25,0
27.0,38004.0,MORTGAGE,0.0,DEBTCONSOLIDATION,D,12000.0,16.77,1,0.32,N,6.0,26-35,low-middle,large,14012.4,26004.0,0.0,0.2222222222222222,0
33.0,44004.0,MORTGAGE,4.0,EDUCATION,A,9275.0,7.29,0,0.21,N,7.0,26-35,low-middle,medium,9951.1475,34729.0,0.12121212121212122,0.21212121212121213,0
27.0,44004.0,MORTGAGE,2.0,MEDICAL,A,10000.0,6.92,0,0.23,N,9.0,26-35,low-middle,medium,10692.0,34004.0,0.07407407407407407,0.3333333333333333,0
28.0,44004.0,MORTGAGE,5.0,MEDICAL,C,6000.0,13.06,0,0.14,Y,10.0,26-35,low-middle,medium,6783.6,38004.0,0.17857142857142858,0.35714285714285715,0
27.0,85000.0,RENT,6.0,HOMEIMPROVEMENT,B,9000.0,10.36,0,0.11,N,5.0,26-35,high-middle,medium,9932.4,76000.0,0.2222222222222222,0.18518518518518517,0
27.0,73004.0,RENT,5.0,EDUCATION,A,9000.0,9.63,1,0.12,N,7.0,26-35,middle,medium,9866.7,64004.0,0.18518518518518517,0.25925925925925924,0
33.0,88000.0,RENT,3.0,VENTURE,D,9000.0,14.54,0,0.1,N,9.0,26-35,high-middle,medium,10308.6,79000.0,0.09090909090909091,0.2727272727272727,0
27.0,88000.0,RENT,11.0,DEBTCONSOLIDATION,A,9000.0,6.91,0,0.1,N,10.0,26-35,high-middle,medium,9621.9,79000.0,0.4074074074074074,0.37037037037037035,0
33.0,44136.0,MORTGAGE,2.0,EDUCATION,A,5000.0,13.357999999999999,0,0.11,N,8.0,26-35,low-middle,small,5667.900000000001,39136.0,0.06060606060606061,0.24242424242424243,0
30.0,64698.0,RENT,11.0,MEDICAL,D,9000.0,16.0,1,0.12,Y,5.0,26-35,middle,medium,10440.0,55698.0,0.36666666666666664,0.16666666666666666,0
27.0,90000.0,RENT,2.0,DEBTCONSOLIDATION,C,9000.0,13.49,0,0.1,N,7.0,26-35,high-middle,medium,10214.1,81000.0,0.07407407407407407,0.25925925925925924,0
31.0,90000.0,RENT,6.0,PERSONAL,A,9000.0,5.42,0,0.1,N,9.0,26-35,high-middle,medium,9487.800000000001,81000.0,0.1935483870967742,0.2903225806451613,0
27.0,44200.0,MORTGAGE,11.0,MEDICAL,C,11500.0,15.27,0,0.26,Y,10.0,26-35,low-middle,large,13256.050000000001,32700.0,0.4074074074074074,0.37037037037037035,0
28.0,44300.0,MORTGAGE,12.0,HOMEIMPROVEMENT,A,4325.0,7.49,0,0.1,N,5.0,26-35,low-middle,small,4648.9425,39975.0,0.42857142857142855,0.17857142857142858,0
27.0,38300.0,MORTGAGE,2.0,PERSONAL,B,6000.0,10.99,1,0.16,N,10.0,26-35,low-middle,medium,6659.400000000001,32300.0,0.07407407407407407,0.37037037037037035,0
27.0,112440.0,RENT,9.0,DEBTCONSOLIDATION,A,9000.0,12.596,0,0.08,N,7.0,26-35,high,medium,10133.640000000001,103440.0,0.3333333333333333,0.25925925925925924,0
33.0,87550.0,RENT,0.0,MEDICAL,C,9000.0,14.65,1,0.09,Y,7.0,26-35,high-middle,medium,10318.5,78550.0,0.0,0.21212121212121213,0
29.0,44400.0,MORTGAGE,2.8,PERSONAL,A,5000.0,13.636,0,0.11,N,7.0,26-35,low-middle,small,5681.8,39400.0,0.09655172413793103,0.2413793103448276,0
32.0,44400.0,MORTGAGE,5.0,HOMEIMPROVEMENT,D,6500.0,14.84,0,0.15,Y,7.0,26-35,low-middle,medium,7464.6,37900.0,0.15625,0.21875,0
27.0,130000.0,RENT,9.0,HOMEIMPROVEMENT,A,9000.0,7.05,0,0.07,N,6.0,26-35,high,medium,9634.5,121000.0,0.3333333333333333,0.2222222222222222,0
29.0,44400.0,MORTGAGE,13.0,HOMEIMPROVEMENT,B,21000.0,10.99,0,0.47,N,8.0,26-35,low-middle,very large,23307.9,23400.0,0.4482758620689655,0.27586206896551724,0
28.0,44447.0,MORTGAGE,8.0,EDUCATION,C,6000.0,12.72,0,0.13,Y,7.0,26-35,low-middle,medium,6763.2,38447.0,0.2857142857142857,0.25,0
30.0,44449.0,MORTGAGE,2.0,VENTURE,C,21250.0,13.48,0,0.48,Y,6.0,26-35,low-middle,very large,24114.5,23199.0,0.06666666666666667,0.2,1
34.0,44460.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9600.0,7.49,0,0.22,N,8.0,26-35,low-middle,medium,10319.039999999999,34860.0,0.20588235294117646,0.23529411764705882,0
32.0,44500.0,OWN,3.0,EDUCATION,A,15000.0,7.51,0,0.34,N,5.0,26-35,low-middle,large,16126.5,29500.0,0.09375,0.15625,0
32.0,44500.0,MORTGAGE,16.0,VENTURE,A,6000.0,8.9,0,0.13,N,9.0,26-35,low-middle,medium,6534.0,38500.0,0.5,0.28125,0
32.0,49500.0,RENT,2.0,MEDICAL,B,8900.0,11.232000000000001,0,0.18,N,7.0,26-35,low-middle,medium,9899.648,40600.0,0.0625,0.21875,0
30.0,80000.0,RENT,0.0,MEDICAL,A,8900.0,6.17,0,0.11,N,10.0,26-35,high-middle,medium,9449.130000000001,71100.0,0.0,0.3333333333333333,0
31.0,116400.0,RENT,3.0,VENTURE,B,8900.0,10.0,0,0.08,N,5.0,26-35,high,medium,9790.0,107500.0,0.0967741935483871,0.16129032258064516,0
