person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
25.0,125004.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,15000.0,7.88,0,0.12,N,3.0
22.0,125004.0,OTHER,6.0,VENTURE,D,10000.0,14.74,0,0.08,N,2.0
22.0,125555.0,MORTGAGE,2.0,MEDICAL,B,9000.0,10.99,0,0.07,N,4.0
25.0,126000.0,MORTGAGE,9.0,EDUCATION,A,15000.0,7.9,0,0.12,N,3.0
25.0,126000.0,MORTGAGE,9.0,VENTURE,B,10200.0,12.054,0,0.08,N,4.0
24.0,126000.0,MORTGAGE,7.0,MEDICAL,C,11800.0,10.347999999999999,0,0.09,Y,2.0
22.0,126000.0,MORTGAGE,6.0,EDUCATION,D,3600.0,15.99,0,0.03,N,3.0
26.0,114000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000.0,10.0,1,0.05,N,2.0
25.0,126000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000.0,6.92,0,0.05,N,3.0
24.0,53000.0,RENT,1.0,DEBTCONSOLIDATION,D,15000.0,16.77,1,0.28,N,2.0
26.0,126000.0,MORTGAGE,3.0,PERSONAL,A,11000.0,7.14,0,0.09,N,4.0
23.0,24000.0,OWN,0.0,EDUCATION,A,7000.0,7.14,0,0.29,N,3.0
22.0,126000.0,MORTGAGE,6.0,EDUCATION,B,24000.0,11.36,0,0.19,N,4.0
26.0,24000.0,OWN,0.0,MEDICAL,B,2500.0,11.83,0,0.1,N,4.0
26.0,126000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,7500.0,13.92,0,0.06,N,3.0
23.0,59880.0,RENT,0.0,MEDICAL,B,15000.0,12.172,0,0.25,N,4.0
25.0,126500.0,MORTGAGE,2.0,EDUCATION,B,2000.0,13.526,0,0.02,N,2.0
22.0,60000.0,RENT,0.0,MEDICAL,B,15000.0,11.71,0,0.25,N,4.0
23.0,97583.0,MORTGAGE,7.0,MEDICAL,D,6950.0,13.67,1,0.06,N,2.0
23.0,126996.0,OWN,2.0,EDUCATION,B,11000.0,10.0,0,0.09,N,2.0
25.0,127000.0,MORTGAGE,9.0,PERSONAL,B,6000.0,9.91,0,0.05,N,2.0
26.0,127000.0,MORTGAGE,10.0,EDUCATION,A,6000.0,5.42,0,0.05,N,3.0
26.0,127000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4900.0,9.712,0,0.04,Y,3.0
24.0,97750.0,MORTGAGE,0.0,MEDICAL,E,24000.0,17.39,1,0.21,Y,3.0
25.0,97750.0,OWN,9.0,MEDICAL,E,20000.0,17.39,1,0.17,Y,3.0
24.0,115000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,12000.0,15.05,1,0.1,N,4.0
26.0,127500.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10000.0,7.51,0,0.08,N,3.0
22.0,127500.0,MORTGAGE,2.0,MEDICAL,A,15000.0,7.49,0,0.12,N,4.0
23.0,54000.0,RENT,7.0,MEDICAL,C,15000.0,15.27,1,0.28,N,2.0
26.0,127500.0,OWN,9.0,MEDICAL,D,24250.0,15.31,0,0.19,Y,4.0
25.0,127741.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000.0,7.88,0,0.09,N,2.0
26.0,127992.0,MORTGAGE,10.0,MEDICAL,C,26000.0,13.99,0,0.2,Y,3.0
26.0,128000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,35000.0,8.9,0,0.27,N,3.0
24.0,128000.0,MORTGAGE,4.0,EDUCATION,A,12000.0,6.03,0,0.09,N,3.0
26.0,60000.0,RENT,7.0,DEBTCONSOLIDATION,A,15000.0,6.03,0,0.25,N,3.0
23.0,128000.0,MORTGAGE,7.0,EDUCATION,A,6000.0,7.49,0,0.05,N,2.0
23.0,128000.0,MORTGAGE,4.0,EDUCATION,C,4800.0,12.99,0,0.04,Y,2.0
26.0,116000.0,MORTGAGE,5.0,VENTURE,C,5000.0,12.888,1,0.04,Y,3.0
22.0,128000.0,MORTGAGE,6.0,VENTURE,A,21600.0,6.91,0,0.17,N,4.0
23.0,128000.0,MORTGAGE,7.0,VENTURE,C,3000.0,14.72,0,0.02,Y,4.0
22.0,128474.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,30000.0,7.29,0,0.23,N,2.0
25.0,128500.0,MORTGAGE,1.0,HOMEIMPROVEMENT,C,15000.0,12.53,0,0.12,Y,3.0
25.0,128600.0,MORTGAGE,9.0,PERSONAL,A,28000.0,7.9,0,0.22,N,3.0
22.0,60000.0,RENT,0.0,EDUCATION,B,15000.0,11.71,0,0.25,N,3.0
23.0,129600.0,OWN,7.0,PERSONAL,A,13500.0,5.42,0,0.1,N,2.0
25.0,129600.0,MORTGAGE,0.0,PERSONAL,B,3000.0,11.12,0,0.02,N,3.0
23.0,129996.0,MORTGAGE,2.0,VENTURE,B,30000.0,11.11,0,0.23,N,4.0
25.0,129996.0,MORTGAGE,9.0,VENTURE,B,7500.0,11.86,0,0.06,N,3.0
24.0,60000.0,RENT,6.0,HOMEIMPROVEMENT,C,15000.0,13.99,0,0.25,N,4.0
22.0,60000.0,RENT,5.0,EDUCATION,B,15000.0,10.59,0,0.25,N,3.0
25.0,60000.0,RENT,5.0,DEBTCONSOLIDATION,C,15000.0,12.99,0,0.25,N,4.0
22.0,130000.0,MORTGAGE,6.0,PERSONAL,C,3000.0,13.49,0,0.02,N,2.0
23.0,60000.0,RENT,0.0,DEBTCONSOLIDATION,B,15000.0,11.11,0,0.25,N,2.0
26.0,130000.0,MORTGAGE,10.0,PERSONAL,D,3000.0,17.58,0,0.02,Y,3.0
24.0,60000.0,RENT,4.0,VENTURE,A,15000.0,6.17,0,0.25,N,3.0
24.0,130000.0,MORTGAGE,8.0,VENTURE,A,6000.0,6.62,0,0.05,N,2.0
22.0,60000.0,RENT,6.0,MEDICAL,C,15000.0,13.35,0,0.25,Y,3.0
26.0,130000.0,MORTGAGE,8.0,PERSONAL,A,10000.0,6.03,0,0.08,N,2.0
26.0,130000.0,MORTGAGE,5.0,PERSONAL,D,35000.0,18.25,0,0.27,Y,4.0
24.0,130000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,5000.0,12.42,0,0.04,N,2.0
26.0,130000.0,MORTGAGE,2.0,MEDICAL,A,18000.0,7.9,0,0.14,N,2.0
22.0,60000.0,RENT,5.0,MEDICAL,A,15000.0,11.693999999999999,0,0.25,N,4.0
25.0,130000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,35000.0,14.89,0,0.27,N,3.0
26.0,130000.0,MORTGAGE,7.0,VENTURE,D,6500.0,15.99,0,0.05,Y,3.0
24.0,130000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000.0,11.99,0,0.05,N,3.0
24.0,60000.0,RENT,7.0,HOMEIMPROVEMENT,C,15000.0,13.85,0,0.25,Y,2.0
25.0,60000.0,RENT,7.0,DEBTCONSOLIDATION,B,15000.0,12.058000000000002,0,0.25,N,3.0
26.0,130000.0,MORTGAGE,3.0,MEDICAL,A,8600.0,5.99,0,0.07,N,3.0
23.0,60000.0,RENT,7.0,PERSONAL,C,15000.0,14.22,0,0.25,Y,2.0
24.0,60000.0,RENT,8.0,DEBTCONSOLIDATION,B,15000.0,11.83,0,0.25,N,3.0
24.0,130000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,6000.0,10.59,0,0.05,N,2.0
25.0,130000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,C,8000.0,13.49,0,0.06,N,4.0
23.0,60000.0,RENT,4.0,VENTURE,B,15000.0,11.83,0,0.25,N,3.0
23.0,130000.0,MORTGAGE,1.0,EDUCATION,C,15000.0,12.87,0,0.12,Y,4.0
25.0,130000.0,MORTGAGE,9.0,EDUCATION,B,15000.0,11.14,0,0.12,N,3.0
23.0,130000.0,MORTGAGE,10.0,MEDICAL,A,6000.0,5.42,0,0.05,N,2.0
25.0,130000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3000.0,5.42,0,0.02,N,2.0
23.0,130000.0,MORTGAGE,4.0,EDUCATION,A,6800.0,8.49,0,0.05,N,3.0
23.0,130000.0,MORTGAGE,7.0,MEDICAL,C,5000.0,14.79,0,0.04,Y,3.0
22.0,130000.0,MORTGAGE,3.0,EDUCATION,C,14500.0,12.538,0,0.11,Y,4.0
22.0,60132.0,RENT,7.0,EDUCATION,C,15000.0,14.26,0,0.25,N,4.0
22.0,54225.0,RENT,0.0,EDUCATION,E,15000.0,16.7,1,0.28,Y,4.0
23.0,60480.0,RENT,7.0,EDUCATION,B,15000.0,10.83,0,0.25,N,2.0
23.0,130000.0,MORTGAGE,7.0,EDUCATION,A,5000.0,5.79,0,0.04,N,4.0
24.0,100300.0,MORTGAGE,2.0,MEDICAL,D,30000.0,14.91,1,0.25,Y,3.0
23.0,130000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000.0,5.79,0,0.05,N,3.0
24.0,130000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000.0,10.74,0,0.19,N,3.0
25.0,130000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6325.0,6.54,0,0.05,N,3.0
24.0,130000.0,MORTGAGE,8.0,EDUCATION,A,18500.0,11.553999999999998,0,0.14,N,2.0
22.0,55000.0,RENT,0.0,DEBTCONSOLIDATION,D,15000.0,14.83,1,0.27,Y,4.0
24.0,61100.0,RENT,1.0,DEBTCONSOLIDATION,B,15000.0,12.53,0,0.25,N,2.0
23.0,130000.0,MORTGAGE,7.0,MEDICAL,B,25000.0,11.12,0,0.19,N,3.0
24.0,130000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000.0,7.88,0,0.12,N,4.0
25.0,130000.0,MORTGAGE,2.0,VENTURE,A,12000.0,7.51,0,0.09,N,2.0
24.0,61284.0,RENT,3.0,HOMEIMPROVEMENT,D,15000.0,18.25,0,0.24,Y,4.0
24.0,130000.0,MORTGAGE,8.0,PERSONAL,C,13000.0,13.61,0,0.1,N,4.0
25.0,130000.0,MORTGAGE,5.0,VENTURE,C,20000.0,13.48,0,0.15,N,2.0
24.0,61800.0,RENT,2.0,DEBTCONSOLIDATION,B,15000.0,7.13,0,0.24,N,4.0
26.0,130000.0,MORTGAGE,10.0,MEDICAL,B,4000.0,10.99,0,0.03,N,3.0
25.0,130000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,25000.0,11.36,0,0.19,N,3.0
23.0,56000.0,RENT,4.0,DEBTCONSOLIDATION,B,15000.0,12.69,1,0.27,N,4.0
23.0,130000.0,MORTGAGE,2.0,PERSONAL,B,10000.0,11.36,0,0.08,N,3.0
23.0,130000.0,MORTGAGE,7.0,EDUCATION,B,20000.0,10.62,0,0.15,N,4.0
21.0,56000.0,RENT,5.0,MEDICAL,E,15000.0,16.0,1,0.27,N,2.0
21.0,62004.0,RENT,0.0,VENTURE,A,15000.0,7.29,0,0.24,N,4.0
24.0,130000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,25000.0,12.53,0,0.19,N,3.0
24.0,130000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,15000.0,14.26,0,0.12,Y,4.0
22.0,130000.0,MORTGAGE,3.0,VENTURE,B,24250.0,12.18,0,0.19,N,4.0
25.0,62280.0,RENT,3.0,EDUCATION,A,15000.0,8.94,0,0.24,N,4.0
24.0,130000.0,MORTGAGE,3.0,PERSONAL,B,25000.0,11.83,0,0.19,N,3.0
23.0,130000.0,OWN,7.0,VENTURE,D,22600.0,14.96,0,0.17,Y,2.0
24.0,130000.0,OWN,8.0,VENTURE,B,22800.0,12.152,0,0.18,N,3.0
22.0,22800.0,OWN,1.0,MEDICAL,A,9000.0,5.99,0,0.39,N,2.0
22.0,130000.0,MORTGAGE,6.0,MEDICAL,B,25000.0,11.83,0,0.19,N,3.0
22.0,130000.0,MORTGAGE,2.0,EDUCATION,B,13000.0,11.14,0,0.1,N,3.0
25.0,130000.0,MORTGAGE,2.0,VENTURE,D,19400.0,16.0,0,0.15,Y,4.0
24.0,62400.0,RENT,8.0,EDUCATION,B,15000.0,9.45,0,0.24,N,4.0
23.0,130000.0,OWN,7.0,VENTURE,C,15000.0,13.22,0,0.12,Y,3.0
22.0,130000.0,MORTGAGE,1.0,VENTURE,A,13000.0,8.94,0,0.1,N,4.0
25.0,130000.0,MORTGAGE,9.0,VENTURE,C,21000.0,13.16,0,0.16,N,3.0
25.0,130000.0,MORTGAGE,9.0,PERSONAL,B,15000.0,11.89,0,0.12,N,2.0
26.0,130000.0,MORTGAGE,9.0,EDUCATION,A,7000.0,8.0,0,0.05,N,2.0
25.0,58000.0,RENT,5.0,DEBTCONSOLIDATION,D,15000.0,18.25,1,0.26,N,2.0
24.0,130000.0,MORTGAGE,2.0,MEDICAL,B,1250.0,10.95,0,0.01,N,2.0
24.0,130000.0,MORTGAGE,6.0,PERSONAL,B,20000.0,11.58,0,0.15,N,2.0
26.0,130000.0,MORTGAGE,3.0,PERSONAL,B,5000.0,9.64,0,0.04,N,2.0
23.0,130008.0,MORTGAGE,0.0,MEDICAL,A,9000.0,7.74,0,0.07,N,2.0
23.0,130104.0,MORTGAGE,7.0,VENTURE,A,24000.0,6.54,0,0.18,N,2.0
23.0,130208.0,MORTGAGE,7.0,DEBTCONSOLIDATION,C,20000.0,12.73,0,0.15,Y,4.0
22.0,130920.0,MORTGAGE,0.0,VENTURE,A,15000.0,8.94,0,0.11,N,2.0
23.0,130992.0,MORTGAGE,6.0,EDUCATION,A,6000.0,7.51,0,0.05,N,3.0
21.0,65000.0,RENT,4.0,PERSONAL,B,15000.0,12.42,0,0.23,N,4.0
26.0,22440.0,OWN,10.0,VENTURE,B,4750.0,11.86,0,0.21,N,4.0
25.0,131000.0,MORTGAGE,1.0,PERSONAL,C,7500.0,12.29,0,0.06,N,3.0
24.0,131004.0,MORTGAGE,8.0,PERSONAL,A,24000.0,7.49,0,0.18,N,4.0
24.0,22320.0,OWN,4.0,MEDICAL,E,1000.0,16.32,1,0.04,N,2.0
23.0,22300.0,OWN,1.0,MEDICAL,B,7500.0,11.12,0,0.34,N,4.0
26.0,132000.0,MORTGAGE,3.0,PERSONAL,A,2000.0,7.51,0,0.02,N,3.0
24.0,59000.0,RENT,5.0,EDUCATION,C,15000.0,14.79,1,0.25,Y,3.0
26.0,132000.0,MORTGAGE,3.0,EDUCATION,A,10200.0,7.9,0,0.08,N,2.0
23.0,132000.0,MORTGAGE,5.0,PERSONAL,A,15000.0,6.99,0,0.11,N,2.0
25.0,65000.0,RENT,4.0,PERSONAL,C,15000.0,13.49,0,0.23,N,2.0
24.0,132000.0,MORTGAGE,8.0,VENTURE,D,14000.0,17.49,0,0.11,Y,2.0
25.0,59000.0,RENT,4.0,MEDICAL,B,15000.0,9.99,1,0.25,N,3.0
26.0,132000.0,MORTGAGE,10.0,MEDICAL,B,11200.0,10.99,0,0.08,N,4.0
23.0,120000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,D,8000.0,10.838,1,0.07,Y,2.0
26.0,65000.0,RENT,5.0,HOMEIMPROVEMENT,A,15000.0,7.66,0,0.23,N,4.0
22.0,132000.0,MORTGAGE,3.0,MEDICAL,A,10000.0,7.66,0,0.08,N,2.0
23.0,132000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9600.0,7.14,0,0.07,N,3.0
24.0,65000.0,RENT,5.0,PERSONAL,A,15000.0,6.17,0,0.23,N,2.0
25.0,59000.0,RENT,0.0,DEBTCONSOLIDATION,E,15000.0,16.45,1,0.25,N,4.0
25.0,120000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000.0,10.99,1,0.21,N,2.0
25.0,132000.0,MORTGAGE,1.0,VENTURE,B,12000.0,12.106,0,0.09,N,2.0
23.0,65000.0,RENT,7.0,VENTURE,B,15000.0,11.12,0,0.23,N,3.0
23.0,132000.0,MORTGAGE,7.0,PERSONAL,C,9000.0,11.34,0,0.07,Y,3.0
24.0,132132.0,MORTGAGE,8.0,MEDICAL,A,28000.0,8.49,0,0.21,N,3.0
23.0,65000.0,RENT,0.0,MEDICAL,A,15000.0,7.88,0,0.23,N,3.0
22.0,65000.0,RENT,0.0,MEDICAL,B,15000.0,11.36,0,0.23,N,3.0
26.0,132500.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12000.0,12.69,0,0.09,N,3.0
24.0,65000.0,RENT,8.0,MEDICAL,B,15000.0,9.88,0,0.23,N,2.0
23.0,65000.0,RENT,3.0,VENTURE,A,15000.0,8.94,0,0.23,N,3.0
24.0,132652.0,MORTGAGE,8.0,MEDICAL,A,28000.0,8.49,0,0.21,N,3.0
26.0,132750.0,MORTGAGE,8.0,HOMEIMPROVEMENT,B,12000.0,11.49,0,0.09,N,4.0
24.0,132996.0,MORTGAGE,3.0,VENTURE,B,5000.0,10.072000000000001,0,0.04,N,3.0
24.0,133000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000.0,11.99,0,0.02,N,4.0
23.0,133000.0,MORTGAGE,2.0,EDUCATION,A,24000.0,12.376000000000001,0,0.18,N,4.0
24.0,133000.0,OWN,4.0,VENTURE,A,4000.0,7.4,0,0.03,N,3.0
25.0,133119.0,MORTGAGE,10.0,DEBTCONSOLIDATION,B,25000.0,12.427999999999999,0,0.19,N,3.0
24.0,103044.0,MORTGAGE,8.0,MEDICAL,D,11600.0,15.05,1,0.1,Y,2.0
25.0,65000.0,RENT,9.0,EDUCATION,E,15000.0,16.32,0,0.23,N,2.0
25.0,65000.0,RENT,0.0,PERSONAL,A,15000.0,9.63,0,0.23,N,4.0
26.0,134000.0,MORTGAGE,2.0,EDUCATION,C,30000.0,13.49,0,0.22,Y,3.0
25.0,59004.0,RENT,1.0,VENTURE,D,15000.0,15.58,1,0.25,N,2.0
22.0,65004.0,RENT,4.0,VENTURE,E,15000.0,16.95,0,0.23,N,3.0
26.0,134400.0,MORTGAGE,3.0,MEDICAL,C,10000.0,12.68,0,0.07,N,3.0
25.0,134748.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000.0,10.75,0,0.19,N,3.0
23.0,60000.0,RENT,7.0,PERSONAL,B,15000.0,10.62,1,0.25,N,3.0
24.0,66500.0,RENT,0.0,PERSONAL,A,15000.0,6.54,0,0.23,N,3.0
24.0,135000.0,MORTGAGE,8.0,VENTURE,B,21000.0,12.69,0,0.16,N,2.0
20.0,135000.0,MORTGAGE,1.0,VENTURE,C,15000.0,15.96,0,0.11,Y,2.0
24.0,135000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,8800.0,6.03,0,0.07,N,2.0
26.0,135000.0,MORTGAGE,11.0,EDUCATION,A,6700.0,6.03,0,0.05,N,4.0
25.0,135000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,D,10000.0,15.62,0,0.07,Y,3.0
24.0,135000.0,MORTGAGE,8.0,VENTURE,A,5225.0,7.49,0,0.04,N,3.0
24.0,135000.0,MORTGAGE,4.0,MEDICAL,A,25000.0,7.49,0,0.19,N,2.0
26.0,135000.0,MORTGAGE,10.0,DEBTCONSOLIDATION,C,24000.0,12.99,0,0.18,N,2.0
23.0,135000.0,MORTGAGE,1.0,VENTURE,D,12500.0,15.99,0,0.09,N,2.0
24.0,135000.0,MORTGAGE,0.0,EDUCATION,A,6000.0,6.92,0,0.04,N,2.0
24.0,135000.0,MORTGAGE,8.0,PERSONAL,B,21000.0,10.74,0,0.16,N,2.0
22.0,21600.0,OWN,5.0,PERSONAL,A,5000.0,7.9,0,0.23,N,3.0
24.0,135000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,10000.0,11.937999999999999,0,0.07,N,3.0
23.0,135000.0,OWN,7.0,VENTURE,A,16000.0,6.91,0,0.12,N,3.0
24.0,135000.0,MORTGAGE,8.0,MEDICAL,A,17000.0,6.17,0,0.13,N,4.0
22.0,68000.0,RENT,7.0,MEDICAL,B,15000.0,10.37,0,0.22,N,3.0
26.0,104550.0,MORTGAGE,5.0,MEDICAL,D,24000.0,15.21,1,0.2,Y,4.0
24.0,135000.0,MORTGAGE,3.0,VENTURE,B,21000.0,10.38,0,0.16,N,4.0
26.0,104550.0,MORTGAGE,6.0,MEDICAL,D,15000.0,15.33,1,0.12,N,3.0
23.0,69000.0,RENT,3.0,EDUCATION,B,15000.0,10.65,0,0.22,N,4.0
21.0,69000.0,RENT,3.0,MEDICAL,A,15000.0,8.49,0,0.22,N,2.0
25.0,135000.0,MORTGAGE,9.0,PERSONAL,D,25000.0,16.07,0,0.19,Y,4.0
25.0,135000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,C,20000.0,12.73,0,0.15,Y,3.0
24.0,69400.0,RENT,8.0,VENTURE,D,15000.0,13.24,0,0.22,N,4.0
25.0,135000.0,MORTGAGE,0.0,VENTURE,D,16000.0,13.102,0,0.12,Y,3.0
24.0,135000.0,MORTGAGE,0.0,VENTURE,C,12500.0,11.428,0,0.09,N,4.0
23.0,69996.0,RENT,4.0,PERSONAL,C,15000.0,13.43,0,0.21,Y,4.0
24.0,123000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,C,24250.0,12.87,1,0.2,Y,4.0
23.0,135000.0,MORTGAGE,8.0,EDUCATION,F,10000.0,18.43,0,0.07,N,4.0
23.0,69996.0,RENT,7.0,EDUCATION,B,15000.0,11.89,0,0.21,N,4.0
22.0,135000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10800.0,8.0,0,0.08,N,4.0
25.0,70000.0,RENT,9.0,HOMEIMPROVEMENT,D,15000.0,16.02,0,0.21,N,4.0
24.0,135000.0,MORTGAGE,8.0,EDUCATION,A,12000.0,9.38,0,0.09,N,2.0
23.0,136000.0,MORTGAGE,2.0,PERSONAL,D,9800.0,15.99,0,0.07,Y,3.0
21.0,70000.0,RENT,5.0,EDUCATION,C,15000.0,11.418000000000001,0,0.21,Y,3.0
21.0,70000.0,RENT,5.0,EDUCATION,B,15000.0,10.38,0,0.21,N,2.0
25.0,136000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,C,8000.0,12.87,0,0.06,N,3.0
26.0,70000.0,RENT,6.0,VENTURE,E,15000.0,16.35,0,0.21,Y,3.0
26.0,105400.0,MORTGAGE,6.0,MEDICAL,D,24000.0,14.61,1,0.19,N,3.0
23.0,136000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8000.0,8.32,0,0.06,N,3.0
26.0,137000.0,MORTGAGE,3.0,EDUCATION,A,21500.0,6.62,0,0.16,N,4.0
25.0,70000.0,RENT,6.0,PERSONAL,B,15000.0,11.89,0,0.21,N,2.0
22.0,137000.0,MORTGAGE,3.0,MEDICAL,B,25000.0,9.99,0,0.18,N,4.0
26.0,137000.0,MORTGAGE,3.0,EDUCATION,B,3500.0,12.18,0,0.03,N,2.0
23.0,137000.0,MORTGAGE,0.0,EDUCATION,A,11400.0,9.63,0,0.08,N,2.0
22.0,137004.0,MORTGAGE,3.0,VENTURE,A,10000.0,5.79,0,0.07,N,2.0
25.0,64000.0,RENT,8.0,DEBTCONSOLIDATION,D,15000.0,14.42,1,0.23,Y,3.0
26.0,138000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7500.0,6.03,0,0.05,N,3.0
25.0,138000.0,MORTGAGE,9.0,PERSONAL,A,8000.0,6.99,0,0.06,N,4.0
22.0,70204.0,RENT,6.0,PERSONAL,D,15000.0,15.7,0,0.21,Y,3.0
21.0,70500.0,RENT,5.0,VENTURE,A,15000.0,8.0,0,0.21,N,3.0
24.0,138000.0,OWN,8.0,PERSONAL,A,16500.0,6.54,0,0.12,N,3.0
23.0,138000.0,MORTGAGE,7.0,PERSONAL,B,2700.0,11.86,0,0.02,N,2.0
25.0,138000.0,MORTGAGE,0.0,MEDICAL,B,5000.0,11.86,0,0.04,N,4.0
25.0,138000.0,OWN,9.0,MEDICAL,B,21600.0,12.847999999999999,0,0.16,N,4.0
25.0,138000.0,MORTGAGE,3.0,EDUCATION,C,9000.0,12.22,0,0.07,N,3.0
23.0,21000.0,OWN,1.0,VENTURE,C,3825.0,14.65,0,0.18,N,4.0
25.0,126996.0,MORTGAGE,8.0,DEBTCONSOLIDATION,C,5000.0,12.73,1,0.04,Y,2.0
23.0,21000.0,OWN,7.0,VENTURE,B,7500.0,12.69,0,0.36,N,3.0
23.0,21000.0,OWN,2.0,EDUCATION,C,6000.0,15.27,0,0.29,N,2.0
26.0,139992.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,14400.0,11.69,0,0.1,N,2.0
24.0,65000.0,RENT,8.0,VENTURE,E,15000.0,16.32,1,0.23,Y,4.0
23.0,140000.0,OWN,6.0,EDUCATION,C,16400.0,15.96,0,0.12,Y,3.0
24.0,128000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,D,18000.0,17.27,1,0.14,Y,2.0
25.0,140000.0,MORTGAGE,3.0,MEDICAL,B,8000.0,11.71,0,0.06,N,2.0
21.0,140000.0,MORTGAGE,2.0,EDUCATION,A,18000.0,7.9,0,0.13,N,4.0
23.0,140000.0,MORTGAGE,7.0,PERSONAL,B,12000.0,11.71,0,0.09,N,4.0
25.0,72000.0,RENT,7.0,DEBTCONSOLIDATION,B,15000.0,12.42,0,0.21,N,3.0
26.0,72000.0,RENT,6.0,PERSONAL,A,15000.0,6.92,0,0.21,N,3.0
26.0,66000.0,RENT,2.0,PERSONAL,D,15000.0,16.02,1,0.23,N,2.0
25.0,72000.0,RENT,7.0,DEBTCONSOLIDATION,C,15000.0,12.68,0,0.21,N,3.0
23.0,140000.0,MORTGAGE,4.0,PERSONAL,A,12000.0,5.42,0,0.09,N,3.0
23.0,140000.0,MORTGAGE,7.0,PERSONAL,A,12000.0,8.49,0,0.09,N,3.0
22.0,72000.0,RENT,6.0,VENTURE,E,15000.0,17.19,0,0.21,N,2.0
24.0,72000.0,RENT,4.0,MEDICAL,B,15000.0,10.99,0,0.21,N,4.0
22.0,140000.0,MORTGAGE,6.0,EDUCATION,B,10000.0,10.99,0,0.07,N,3.0
24.0,140000.0,MORTGAGE,3.0,PERSONAL,A,4475.0,7.49,0,0.03,N,4.0
26.0,21000.0,OWN,4.0,EDUCATION,C,8000.0,13.79,0,0.38,Y,3.0
25.0,140000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,35000.0,10.59,0,0.25,N,3.0
23.0,56525.0,RENT,1.0,MEDICAL,B,15000.0,11.48,1,0.23,N,4.0
23.0,140000.0,MORTGAGE,7.0,PERSONAL,C,6000.0,13.49,0,0.04,Y,3.0
23.0,140000.0,MORTGAGE,0.0,EDUCATION,A,3500.0,5.79,0,0.03,N,3.0
24.0,73500.0,RENT,7.0,MEDICAL,C,15000.0,13.16,0,0.2,Y,3.0
23.0,73500.0,RENT,3.0,PERSONAL,B,15000.0,11.89,0,0.2,N,3.0
24.0,140000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,25000.0,10.74,0,0.18,N,4.0
24.0,140000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,20000.0,6.54,0,0.14,N,4.0
22.0,140000.0,MORTGAGE,6.0,VENTURE,A,20000.0,6.91,0,0.14,N,3.0
24.0,140000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000.0,10.36,0,0.18,N,2.0
25.0,140000.0,MORTGAGE,10.0,MEDICAL,B,22000.0,8.88,0,0.16,N,3.0
23.0,74424.0,RENT,4.0,EDUCATION,C,15000.0,13.47,0,0.2,Y,3.0
24.0,140000.0,MORTGAGE,8.0,MEDICAL,B,16000.0,10.38,0,0.11,N,2.0
